"id","fhudcode","lat","lng"
"31266","DOH000000000024257","10.9017200","123.0707932"
"31267","DOH000000000024258","10.8986702","123.0756607"
"31268","DOH000000000024259","9.5427599","122.5211105"
"31269","DOH000000000024260","9.4687300","122.5631027"
"31270","DOH000000000024261","9.6133804","122.4786530"
"31271","DOH000000000024262","10.3985996","122.9219971"
"31272","DOH000000000024263","10.6143799","123.0992203"
"31273","DOH000000000024264","10.5601397","123.1384735"
"31274","DOH000000000024265","10.3439703","122.8770905"
"31275","DOH000000000024266","10.3257904","122.9226913"
"31276","DOH000000000024267","10.3695803","122.9931412"
"31277","DOH000000000024268","10.3846998","122.9940033"
"31278","DOH000000000024269","10.9596996","123.1289978"
"31279","DOH000000000024270","10.8000803","122.9742584"
"31280","DOH000000000024277","11.9648104","125.4351807"
"31281","DOH000000000024278","11.5155001","125.4369965"
"31282","DOH000000000024279","11.7022800","125.4664612"
"31283","DOH000000000024280","12.0614300","125.4882126"
"31284","DOH000000000024282","12.2661800","125.2348938"
"31285","DOH000000000024283","11.1403999","125.2832794"
"31286","DOH000000000024284","12.1473303","125.2604523"
"31287","DOH000000000024285","11.4568005","125.3690033"
"31288","DOH000000000024286","11.1889200","125.6618500"
"31289","DOH000000000024287","11.1642942","125.5751114"
"31290","DOH000000000024288","11.1715174","125.6482162"
"31291","DOH000000000024289","11.1550293","125.5995407"
"31292","DOH000000000024290","11.7372999","125.4229965"
"31293","DOH000000000024291","11.2107000","124.8460007"
"31294","DOH000000000024292","10.9404001","124.7239990"
"31295","DOH000000000024293","11.4814997","124.3977814"
"31296","DOH000000000024294","11.2987499","124.6766968"
"31297","DOH000000000024297","11.1883001","124.7979965"
"31298","DOH000000000024299","11.1620398","124.5608978"
"31299","DOH000000000024300","11.2883596","124.4862518"
"31300","DOH000000000024301","10.2339001","124.7740021"
"31301","DOH000000000024302","10.2946997","124.7990036"
"31302","DOH000000000024303","10.9904003","124.6289978"
"31303","DOH000000000024306","11.0198002","124.5999985"
"31304","DOH000000000024310","11.1502304","124.9434891"
"31305","DOH000000000024311","11.1537399","124.9773178"
"31306","DOH000000000024312","11.3786116","124.3819427"
"31307","DOH000000000024313","11.1575279","125.1987228"
"31308","DOH000000000024314","11.8236303","119.9055710"
"31309","DOH000000000024315","11.3752775","124.3819427"
"31310","DOH000000000024316","11.3963890","124.3886108"
"31311","DOH000000000024317","11.4497004","124.3580017"
"31312","DOH000000000024318","11.2653999","124.4319992"
"31313","DOH000000000024320","11.6928902","119.9985504"
"31314","DOH000000000024321","11.9273596","119.8777466"
"31315","DOH000000000024323","11.7755804","120.0016022"
"31316","DOH000000000024325","11.9196301","119.9317780"
"31317","DOH000000000024326","11.8564901","119.9411926"
"31318","DOH000000000024328","12.6346903","124.4247360"
"31319","DOH000000000024329","12.4541702","124.1346436"
"31320","DOH000000000024330","12.3921413","124.1780701"
"31321","DOH000000000024331","12.4301901","124.1414413"
"31322","DOH000000000024332","12.4351702","124.1677933"
"31323","DOH000000000024333","12.4256897","124.1784668"
"31324","DOH000000000024334","12.4632797","124.1511688"
"31325","DOH000000000024335","12.5061979","124.6348572"
"31326","DOH000000000024336","12.5048151","124.6574860"
"31327","DOH000000000024337","12.4902687","124.6661072"
"31328","DOH000000000024338","12.3415108","124.5837479"
"31329","DOH000000000024339","12.4839678","124.6379089"
"31330","DOH000000000024340","12.4984264","124.6393433"
"31331","DOH000000000024341","12.3901930","124.5818558"
"31332","DOH000000000024342","12.4301329","124.6389389"
"31333","DOH000000000024343","12.5046701","124.6941147"
"31334","DOH000000000024344","12.4060106","125.0825806"
"31335","DOH000000000024345","12.4930096","125.0042038"
"31336","DOH000000000024346","12.5263901","125.0141373"
"31337","DOH000000000024347","12.5683002","125.0189972"
"31338","DOH000000000024348","12.6531000","125.0490036"
"31339","DOH000000000024349","12.5630102","125.0410843"
"31340","DOH000000000024350","12.5795774","125.0152512"
"31341","DOH000000000024351","12.3368998","125.0380020"
"31342","DOH000000000024352","12.2594995","124.9499969"
"31343","DOH000000000024353","12.6062002","124.3809967"
"31344","DOH000000000024354","12.3400002","124.6169968"
"31345","DOH000000000024355","12.5460997","125.1019974"
"31346","DOH000000000024356","12.5550003","124.9530029"
"31347","DOH000000000024357","12.5172997","124.4130020"
"31348","DOH000000000024358","12.3202200","124.3449402"
"31349","DOH000000000024359","12.3556900","124.3376694"
"31350","DOH000000000024360","12.3858995","124.3529968"
"31351","DOH000000000024361","12.5272598","124.4559784"
"31352","DOH000000000024363","12.5372000","124.8750000"
"31353","DOH000000000024364","12.3924198","124.0176392"
"31354","DOH000000000024365","12.3497496","124.0468903"
"31355","DOH000000000024366","11.2867098","125.0562820"
"31356","DOH000000000024367","11.3739929","125.1500854"
"31357","DOH000000000024368","12.2097530","124.5352325"
"31358","DOH000000000024369","12.1101904","124.4783707"
"31359","DOH000000000024370","11.6530237","124.9956894"
"31360","DOH000000000024371","11.6297302","125.0223236"
"31361","DOH000000000024372","11.7899504","124.8652420"
"31362","DOH000000000024373","11.7874203","124.8970108"
"31363","DOH000000000024374","11.6688499","124.7722778"
"31364","DOH000000000024375","11.5928497","124.7655029"
"31365","DOH000000000024376","11.6013899","124.8143082"
"31366","DOH000000000024377","11.6486998","124.7492599"
"31367","DOH000000000024379","11.6993198","124.7212067"
"31368","DOH000000000024380","11.5675402","124.8018112"
"31369","DOH000000000024381","11.5434399","124.8029022"
"31370","DOH000000000024382","11.7325048","125.2219086"
"31371","DOH000000000024383","11.7633018","125.2161179"
"31372","DOH000000000024385","11.8124905","124.9743576"
"31373","DOH000000000024386","11.8783302","125.0208511"
"31374","DOH000000000024387","11.8755503","124.9888000"
"31375","DOH000000000024389","12.1530399","124.8691406"
"31376","DOH000000000024390","12.1893911","124.9220657"
"31377","DOH000000000024391","11.9425497","125.0220108"
"31378","DOH000000000024392","11.7663260","125.0448380"
"31379","DOH000000000024394","11.8655396","125.0822601"
"31380","DOH000000000024395","11.8054399","125.0314026"
"31381","DOH000000000024397","11.8404799","125.0623169"
"31382","DOH000000000024398","11.5456400","125.0168686"
"31383","DOH000000000024399","11.5109301","125.0269470"
"31384","DOH000000000024400","11.6130600","124.9833679"
"31385","DOH000000000024401","11.9220304","124.8708572"
"31386","DOH000000000024402","12.0062304","125.0387878"
"31387","DOH000000000024403","11.6850500","125.0440216"
"31388","DOH000000000024404","11.4700203","124.9968185"
"31389","DOH000000000024406","11.4789457","124.9230270"
"31390","DOH000000000024407","11.4278803","125.0112381"
"31391","DOH000000000024408","11.4590902","125.0526886"
"31392","DOH000000000024409","11.4729204","125.0220795"
"31393","DOH000000000024410","11.3607149","125.0044479"
"31394","DOH000000000024411","11.9658298","124.4314499"
"31395","DOH000000000024412","11.9125338","124.8035736"
"31396","DOH000000000024413","11.9531031","124.7617874"
"31397","DOH000000000024414","11.5244398","124.8891983"
"31398","DOH000000000024415","10.3596001","124.9469986"
"31399","DOH000000000024416","10.1822004","124.7770004"
"31400","DOH000000000024417","10.2136002","124.8919983"
"31401","DOH000000000024418","10.1962996","124.8600006"
"31402","DOH000000000024420","10.3722000","125.0599976"
"31403","DOH000000000024421","9.9306602","125.0729980"
"31404","DOH000000000024422","10.1585999","125.0009995"
"31405","DOH000000000024423","10.0486326","125.0254135"
"31406","DOH000000000024425","10.2727394","125.1543198"
"31407","DOH000000000024426","10.0932226","125.1359253"
"31408","DOH000000000024428","10.5581999","125.1429977"
"31409","DOH000000000024429","10.3025999","124.9759979"
"31410","DOH000000000024430","10.2608995","124.9720001"
"31411","DOH000000000024431","10.2491999","124.9700012"
"31412","DOH000000000024440","11.3701172","124.4872360"
"31413","DOH000000000024441","11.1590061","124.9898605"
"31414","DOH000000000024442","10.2463398","124.4573975"
"31415","DOH000000000024444","11.4294901","120.7778473"
"31416","DOH000000000024445","11.0632687","125.0382996"
"31417","DOH000000000024446","11.0115499","120.8213882"
"31418","DOH000000000024447","10.9799299","120.9620590"
"31419","DOH000000000024448","10.8836298","121.2009888"
"31420","DOH000000000024452","10.1606503","124.5032578"
"31421","DOH000000000024453","10.1940098","124.5640106"
"31422","DOH000000000024454","9.9514399","124.3112717"
"31423","DOH000000000024456","10.0700102","124.0540085"
"31424","DOH000000000024458","10.2069998","123.9900131"
"31425","DOH000000000024459","10.2820101","123.9590073"
"31426","DOH000000000024460","10.2820101","123.9580078"
"31427","DOH000000000024461","10.3470097","124.0820084"
"31428","DOH000000000024462","10.2526903","124.0304184"
"31429","DOH000000000024463","10.7779799","123.9571381"
"31430","DOH000000000024464","9.6106396","122.7774429"
"31431","DOH000000000024466","9.2195396","123.5439835"
"31432","DOH000000000024469","12.4239101","124.1717224"
"31433","DOH000000000024473","13.9352999","121.6093292"
"31434","DOH000000000024474","13.9353504","121.6150970"
"31435","DOH000000000024475","13.9027300","121.6169510"
"31436","DOH000000000024476","9.7340403","124.0023575"
"31437","DOH000000000024477","10.2404203","124.4860992"
"31438","DOH000000000024478","10.0982399","124.3707199"
"31439","DOH000000000024479","10.1607103","124.4422913"
"31440","DOH000000000024480","10.1766701","124.4601135"
"31441","DOH000000000024481","10.1136904","124.3551407"
"31442","DOH000000000024482","10.1297998","124.3670502"
"31443","DOH000000000024483","10.1771803","124.3804932"
"31444","DOH000000000024484","10.1471996","124.3686295"
"31445","DOH000000000024485","10.2034702","124.4149170"
"31446","DOH000000000024486","10.1282301","124.3845520"
"31447","DOH000000000024502","9.8079395","124.5172119"
"31448","DOH000000000024510","9.8862305","124.2297363"
"31449","DOH000000000024512","9.8113003","124.1986465"
"31450","DOH000000000024515","9.8707800","124.1344833"
"31451","DOH000000000024516","9.7587795","124.2385635"
"31452","DOH000000000024517","9.8168001","124.1654205"
"31453","DOH000000000024520","9.8211403","124.0155716"
"31454","DOH000000000024521","9.8258696","123.9900589"
"31455","DOH000000000024522","9.8477802","124.0855331"
"31456","DOH000000000024523","9.8589802","124.0476303"
"31457","DOH000000000024524","9.8313799","124.0761032"
"31458","DOH000000000024525","9.8741798","124.0319672"
"31459","DOH000000000024526","9.8646402","123.9850388"
"31460","DOH000000000024543","9.7552996","124.4085617"
"31461","DOH000000000024556","9.7842798","124.4664383"
"31462","DOH000000000024560","10.0075397","124.0526428"
"31463","DOH000000000024561","9.9708996","124.1100311"
"31464","DOH000000000024565","10.1896400","124.2048874"
"31465","DOH000000000024566","10.1969299","124.1831894"
"31466","DOH000000000024567","10.1090899","124.1511307"
"31467","DOH000000000024568","10.1035004","124.1918030"
"31468","DOH000000000024569","10.1068201","124.2064590"
"31469","DOH000000000024570","10.1391296","124.1730804"
"31470","DOH000000000024571","10.1217699","124.1357117"
"31471","DOH000000000024572","10.1695900","124.1777267"
"31472","DOH000000000024573","10.2050896","124.1645126"
"31473","DOH000000000024574","10.1685305","124.1723404"
"31474","DOH000000000024575","10.1639996","124.1723633"
"31475","DOH000000000024576","10.1920099","124.2110138"
"31476","DOH000000000024577","10.1802197","124.1345291"
"31477","DOH000000000024578","10.1787395","124.0824738"
"31478","DOH000000000024579","10.1504297","124.1548996"
"31479","DOH000000000024580","10.1377001","124.1528015"
"31480","DOH000000000024581","10.1345501","124.1800079"
"31481","DOH000000000024582","10.1433096","124.1953812"
"31482","DOH000000000024583","10.1166296","124.1688232"
"31483","DOH000000000024584","10.1401300","124.1665268"
"31484","DOH000000000024585","10.1331301","124.1427536"
"31485","DOH000000000024586","10.1484098","124.2083130"
"31486","DOH000000000024588","9.6028500","124.1288300"
"31487","DOH000000000024599","9.6007500","124.0343628"
"31488","DOH000000000024602","9.5955696","124.0496521"
"31489","DOH000000000024604","9.6462603","124.0010529"
"31490","DOH000000000024605","9.6510496","124.0301666"
"31491","DOH000000000024606","9.6679296","124.0509872"
"31492","DOH000000000024607","9.8030901","123.8185501"
"31493","DOH000000000024608","9.8441000","123.7973785"
"31494","DOH000000000024609","9.8090496","123.8668365"
"31495","DOH000000000024610","9.8217697","123.8425903"
"31496","DOH000000000024611","9.7812700","123.7864380"
"31497","DOH000000000024612","9.8598499","123.8512192"
"31498","DOH000000000024613","9.9292603","124.5043182"
"31499","DOH000000000024617","9.8826303","124.5540237"
"31500","DOH000000000024619","9.9069700","124.5262299"
"31501","DOH000000000024629","9.8240499","124.3047104"
"31502","DOH000000000024630","9.8045101","124.3348007"
"31503","DOH000000000024632","9.8051100","124.3655472"
"31504","DOH000000000024635","9.8178301","124.3790131"
"31505","DOH000000000024636","10.0581398","124.5456009"
"31506","DOH000000000024637","10.1027498","124.5881195"
"31507","DOH000000000024638","10.0849304","124.5363083"
"31508","DOH000000000024639","10.1090603","124.5303116"
"31509","DOH000000000024640","10.0987196","124.5713272"
"31510","DOH000000000024641","10.1422501","124.6012115"
"31511","DOH000000000024642","10.1331997","124.5898209"
"31512","DOH000000000024643","10.1077700","124.5489426"
"31513","DOH000000000024644","10.1080303","124.5972672"
"31514","DOH000000000024645","9.9213200","124.1196213"
"31515","DOH000000000024646","9.8346596","123.9267883"
"31516","DOH000000000024647","9.8785000","123.9411469"
"31517","DOH000000000024648","9.9362898","124.3318481"
"31518","DOH000000000024649","9.9653797","124.3645782"
"31519","DOH000000000024651","9.7199697","124.0455322"
"31520","DOH000000000024653","9.8029900","124.2838898"
"31521","DOH000000000024655","9.7636995","124.2563934"
"31522","DOH000000000024656","10.0387096","124.3805084"
"31523","DOH000000000024657","10.0265999","124.3656769"
"31524","DOH000000000024658","10.0799398","124.3445282"
"31525","DOH000000000024659","10.0137196","124.2940216"
"31526","DOH000000000024660","10.0723495","124.3225937"
"31527","DOH000000000024661","10.0436897","124.3248215"
"31528","DOH000000000024662","10.0617399","124.3944397"
"31529","DOH000000000024663","10.0795603","124.3743591"
"31530","DOH000000000024664","10.0696402","124.3760223"
"31531","DOH000000000024666","9.9026403","124.0079880"
"31532","DOH000000000024672","9.9333296","123.9461136"
"31533","DOH000000000024673","10.0733604","124.4428787"
"31534","DOH000000000024674","10.0183401","124.4397583"
"31535","DOH000000000024675","10.0201702","124.5409470"
"31536","DOH000000000024676","10.0352201","124.4784698"
